SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0012567,IBM CORPORATION,"Servers, enterprise hardware",2023,MAY,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",80.27,87.38,74.35,79.49,0.1093,1.627,0.765,1.597,237.62,0.428,0.472,3,0,LEED,16,13802,0.841,0.032,0,92.04,0.567,95.13,18708.55,1.296,1.07,12276,22049,5220,Moderate
SC0012568,MERCEDES-BENZ GROUP,"Luxury vehicles, powertrains",2023,MAY,GERMANY,ECA,1,Automotive & Transportation,79.6,69.57,74.88,85.83,0.1183,1.91,0.237,2.124,259.8,0.834,0.486,1,0,ISO 9001,10,8523,1.0,0.075,1,74.38,0.419,84.63,13646.49,1.598,1.078,38268,16049,2289,Moderate
SC0012569,ERDEMIR GROUP,Flat steel and long steel products,2023,MAY,TURKEY,ECA,1,Steel & Metallurgical,59.12,46.36,62.06,67.22,0.4724,6.274,4.4,11.001,245.11,0.608,0.667,2,1,None,28,11448,0.873,0.088,0,94.1,0.334,62.66,10613.71,1.256,1.04,33901,8308,241,High
SC0012570,TERRA MAURICIA/SUGAR EXPORTERS AND SUGAR MILLING GROUPS,"Refined sugar, raw sugar, molasses",2023,MAY,MAURITIUS,SSA,2,Food & Beverage Processing,57.73,53.97,61.42,56.54,0.1202,0.774,1.322,1.459,102.05,0.506,0.267,2,1,None,5,1310,0.93,0.009,0,89.71,0.167,73.74,5042.74,1.538,0.401,10758,19763,7778,Moderate
SC0012571,JBS S.A.,"Beef, pork and poultry meat products",2023,MAY,BRAZIL,LAC,1,Food & Beverage Processing,61.73,52.64,61.56,73.06,0.1067,0.535,0.817,1.775,189.94,0.347,0.0,2,0,None,46,2212,0.829,0.058,0,91.46,0.349,99.0,17233.8,1.032,0.694,43746,4643,2988,Moderate
SC0012572,NAMDEB (DE BEERS JV),Rough diamonds (land and marine),2023,MAY,NAMIBIA,SSA,1,"Consumer Goods, Retail & Logistics",71.0,78.16,66.14,72.04,0.2314,3.018,1.398,1.122,137.45,0.671,0.205,1,1,FSSC 22000; LEED,44,14856,1.0,0.006,1,93.18,0.173,99.0,17795.94,0.971,1.116,25610,10845,2512,Moderate
SC0012573,RELIANCE INDUSTRIES LIMITED,"Polypropylene, Polyethylene, PTA (petrochemicals and polymers)",2023,MAY,INDIA,SA,1,Chemicals & Petrochemicals,66.59,66.15,67.25,65.33,0.5389,4.172,1.876,7.732,229.59,0.627,0.483,2,0,None,31,987,0.503,0.053,0,84.69,0.337,80.07,16390.06,1.07,1.637,8008,11236,2838,High
SC0012574,DANGOTE SUGAR,"Refined sugar, raw sugar",2023,MAY,NIGERIA,SSA,1,Food & Beverage Processing,60.49,50.61,68.28,62.48,0.0436,1.171,0.596,2.54,283.72,0.588,0.404,3,1,SA8000,13,7729,0.883,0.018,0,84.07,0.129,77.81,9062.95,0.98,1.082,54498,13955,3558,Moderate
SC0012575,CARGILL/LOUIS DREYFUS/ADM (LOCAL SUBSIDIARIES),"Grains, oilseeds, sugar, coffee (export origination)",2023,MAY,BRAZIL,LAC,1,"Consumer Goods, Retail & Logistics",63.09,62.67,58.74,64.69,0.0658,0.939,0.614,1.665,210.54,0.679,0.455,1,1,ISO 9001,45,18331,0.505,0.04,1,79.51,0.286,49.75,37922.3,1.362,1.503,41192,6854,3011,High
SC0012576,HALLIBURTON,Oilfield services and drilling equipment,2023,MAY,UNITED STATES,NA,2,"Consumer Goods, Retail & Logistics",63.79,68.33,61.54,63.75,1.2958,2.041,2.209,5.805,383.16,0.706,0.093,1,1,BRCGS,32,22177,0.656,0.083,1,84.23,0.678,65.32,21891.04,1.395,0.839,32643,13001,5751,High
SC0012577,ENH (EMPRESA NACIONAL DE HIDROCARBONETOS) PARTNERS,"Natural gas, LNG upstream interests",2023,MAY,MOZAMBIQUE,SSA,1,"Oil, Gas & Refining",62.67,66.15,51.14,70.47,1.1235,4.181,0.974,5.442,150.39,0.858,0.44,2,0,BRCGS,12,22133,0.625,0.038,3,87.72,0.471,67.97,26279.04,1.363,1.532,40592,14582,2771,High
SC0012578,KAZZINC,"Zinc, lead, copper",2023,MAY,KAZAKHSTAN,ECA,1,Metals & Mining (Primary),67.45,67.61,67.03,68.46,0.1354,1.931,1.001,2.829,224.13,0.282,0.534,2,0,None,33,12828,0.887,0.022,0,90.3,0.337,73.86,8919.01,0.528,1.1,28422,9220,3353,Moderate
SC0012579,COMPAGNIE DES PHOSPHATES DE GAFSA (CPG),Phosphate rock and derivatives,2023,MAY,TUNISIA,MENA-AP,2,Mining/Fertilizers,43.89,84.43,73.65,79.49,0.1235,5.921,1.166,1.996,145.17,0.531,0.363,1,0,None,27,5311,0.566,0.033,7,79.24,0.17,59.14,63727.39,1.066,1.044,44556,11329,5066,High
SC0012580,ROSSING URANIUM LANGER HEINRICH,Uranium concentrate (U3O8),2023,MAY,NAMIBIA,SSA,1,Metals & Mining (Primary),86.64,80.68,89.11,92.16,0.1336,2.264,1.458,2.417,127.64,0.573,0.496,2,1,ISO 14001; Fairtrade,10,14066,0.868,0.041,0,88.83,0.371,80.68,10115.85,0.969,1.025,66592,11941,3350,Moderate
SC0012581,CARGILL/LOUIS DREYFUS/ADM (LOCAL SUBSIDIARIES),"Grains, oilseeds, sugar, coffee (export origination)",2023,MAY,COLOMBIA,LAC,1,"Consumer Goods, Retail & Logistics",78.93,76.89,84.73,71.95,0.1336,3.01,0.788,2.408,189.28,0.508,0.189,2,1,None,24,15639,0.588,0.0,3,75.54,0.139,34.46,11798.89,1.667,1.629,32228,5602,3166,High
SC0012582,UNILEVER PAKISTAN,"Packaged consumer goods (personal care, foods)",2023,MAY,PAKISTAN,SA,1,"Consumer Goods, Retail & Logistics",43.15,77.01,79.32,73.85,0.0858,2.795,0.322,6.688,32.88,0.329,0.327,1,0,None,1,15012,0.485,0.011,2,77.91,0.392,30.3,37272.9,1.048,1.445,28315,14672,3640,High
SC0012583,GENERAL MOTORS (GM),Automobiles and automotive components,2023,MAY,UNITED STATES,NA,1,Automotive & Transportation,69.24,67.99,69.65,70.36,0.1183,2.489,0.55,3.27,224.72,0.45,0.105,1,1,ISO 9001,33,16663,1.0,0.073,0,77.32,0.358,73.88,15049.7,1.009,0.903,48367,14602,4143,Moderate
SC0012584,PT ANEKA TAMBANG TBK (ANTAM),"Nickel ore, nickel mining",2023,MAY,INDONESIA,EAP,1,Metals & Mining (Primary),57.68,51.6,60.15,62.76,0.683,2.786,0.372,7.049,367.7,0.677,0.844,1,1,None,21,2700,0.941,0.038,0,87.32,0.372,84.22,26798.43,1.064,0.784,46506,20956,3927,High
SC0012585,CATERPILLAR INC.,Construction machinery and engines,2023,MAY,UNITED STATES,NA,1,Automotive & Transportation,66.73,61.18,76.76,60.04,0.0532,3.252,1.144,1.928,132.85,0.537,0.192,2,1,None,26,7059,0.958,0.007,0,91.07,0.697,70.14,9591.32,1.165,1.031,53673,10876,7526,Moderate
SC0012586,COLLAHUASI,Copper concentrate,2023,MAY,CHILE,LAC,1,Metals & Mining (Primary),84.07,82.25,87.8,79.84,0.4149,5.163,1.607,7.255,456.76,0.482,0.453,2,1,None,26,22091,0.941,0.037,1,83.4,0.1,96.54,12617.39,1.07,0.835,20404,7450,3414,Moderate
SC0012587,WALMART INC.,Consumer packaged goods,2023,MAY,UNITED STATES,NA,1,"Consumer Goods, Retail & Logistics",64.05,59.37,61.22,63.33,0.0723,1.945,0.568,3.593,192.8,0.479,0.466,1,0,None,31,10832,0.831,0.062,1,86.94,0.614,77.78,12531.29,0.943,0.96,51894,15467,2577,Moderate
SC0012588,ADARO ENERGY,Thermal coal and mining products,2023,MAY,INDONESIA,EAP,1,Energy & Utilities,75.54,75.08,77.0,81.11,0.0458,0.238,1.425,0.01,321.87,0.205,0.166,3,1,ISO 14001,26,15667,0.942,0.075,1,83.69,0.484,72.86,17238.41,0.998,0.72,68054,9895,2306,Moderate
SC0012589,ANGLO AMERICAN,"Copper, molybdenum, nickel (operations in Chile)",2023,MAY,CHILE,LAC,1,Metals & Mining (Primary),53.67,57.79,52.04,49.74,1.1737,2.945,1.697,9.163,583.82,0.453,0.131,2,1,ISO 14001,35,12847,0.853,0.07,0,87.78,0.097,85.97,22845.64,0.998,1.222,30038,6387,4743,High
SC0012590,TEVA PHARMACEUTICAL INDUSTRIES,Generic pharmaceuticals and APIs,2023,MAY,ISRAEL,MENA-AP,1,Pharmaceuticals & Healthcare,53.28,46.1,54.57,55.13,0.194,2.609,0.336,3.724,129.42,0.652,0.349,3,0,None,3,9831,0.824,0.076,1,90.63,0.393,72.09,3910.93,0.889,0.741,40532,12938,568,High
SC0012591,G̩CAMINES,Copper and cobalt concentrates (state miner),2023,MAY,DEMOCRATIC REPUBLIC OF THE CONGO,SSA,1,Metals & Mining (Primary),77.03,66.59,71.95,90.98,1.0626,7.646,1.054,11.384,508.47,0.678,0.51,2,1,LEED,40,18957,0.781,0.085,1,76.9,0.143,72.93,14665.01,1.022,1.044,37812,9297,1503,High
SC0012592,BUNGE BRASIL (BUNGE),"Soybeans, soybean meal, edible oils",2023,MAY,BRAZIL,LAC,1,Agriculture & Agribusiness,69.06,65.01,72.96,65.39,1.1424,2.013,1.436,7.922,343.71,0.544,0.704,2,1,ISO 14001,19,19820,0.612,0.045,0,88.05,0.59,88.91,13900.05,1.527,1.535,47567,6833,4212,High
SC0012593,DELL TECHNOLOGIES,"Computers, servers, storage devices",2023,MAY,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",55.02,51.86,59.01,54.13,0.055,0.829,1.548,4.95,113.09,0.738,0.54,3,1,BRCGS,38,10612,0.95,0.0,1,96.52,0.24,62.13,16711.15,0.645,1.264,34574,9258,4088,Moderate
SC0012594,BURUNDI COFFEE COOPERATIVES (ABUCA/OTHER EXPORTERS),Green coffee (arabica) and specialty lots,2023,MAY,BURUNDI,SSA,2,Agriculture & Agribusiness,68.04,70.57,71.28,68.3,0.1094,1.516,0.435,2.925,138.39,0.664,0.628,2,1,ISO 9001,34,6925,0.887,0.0,0,70.0,0.343,89.07,8982.47,1.041,0.688,28556,11938,1,Moderate
SC0012595,GERDAU S.A.,"Long steel, rebar, structural steel",2023,MAY,BRAZIL,LAC,1,Steel & Metallurgical,78.54,70.4,73.3,89.27,0.949,6.957,3.298,10.283,517.7,0.542,0.167,2,1,LEED; ISO 9001; SA8000,37,11495,0.827,0.01,2,91.62,0.204,59.71,26516.6,1.206,1.004,33378,12189,2123,High
SC0012596,PRONACA,"Poultry, processed meats and seafood products",2023,MAY,ECUADOR,LAC,1,Food & Beverage Processing,79.69,70.83,84.69,82.58,0.0791,0.666,0.185,1.875,127.7,0.651,0.99,3,0,None,17,10510,0.802,0.052,1,77.79,0.385,73.29,6778.52,1.159,0.936,13893,17865,5691,Moderate
SC0012597,MOZAL,Primary aluminium (smelting output),2023,MAY,MOZAMBIQUE,SSA,1,Steel & Metallurgical,61.71,63.95,63.36,60.89,0.246,4.327,1.341,3.721,517.55,0.487,0.461,2,1,None,31,18810,0.878,0.0,0,97.63,0.638,73.68,13305.86,1.028,1.131,30812,23005,1397,Moderate
SC0012598,NVIDIA CORPORATION,GPUs and AI accelerators,2023,MAY,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",72.96,67.85,76.14,71.37,0.1982,0.049,0.522,7.084,142.1,0.284,0.613,1,1,None,24,10,0.784,0.059,2,85.95,0.399,66.89,12006.7,1.037,1.157,32284,14866,2239,High
SC0012599,ENGRO CORPORATION/ENGRO FERTILIZERS,"Urea, DAP, specialty fertilizers, petrochemicals",2023,MAY,PAKISTAN,MENA-AP,1,Fertilizers,44.72,42.78,48.15,37.66,0.8274,3.366,3.33,7.381,271.73,0.502,0.451,2,1,FSSC 22000,16,25563,0.721,0.011,0,98.01,0.262,90.65,2801.67,1.463,1.705,27775,11447,3161,High
SC0012600,PERSIAN GULF PETROCHEMICAL INDUSTRIES COMPANY (PGPIC AFFILIATES),"Petrochemicals, polymers, fertilizers",2023,MAY,IRAN,MENA-AP,1,Chemicals & Petrochemicals,61.79,57.31,71.93,55.74,0.3167,2.868,0.932,6.567,247.87,0.356,0.421,2,1,LEED,34,13650,0.471,0.045,0,85.36,0.205,67.5,8502.4,1.552,1.003,57884,8362,160,High
SC0012601,MINERVA FOODS,Beef exports and boxed beef,2023,MAY,BRAZIL,LAC,1,Food & Beverage Processing,79.45,75.19,87.0,73.75,0.1159,0.504,0.828,2.885,405.66,0.371,0.284,2,1,RSPO,12,14738,0.952,0.063,1,75.84,0.266,53.6,6023.4,0.822,0.85,50540,19151,1470,Moderate
SC0012602,KENYA TEA DEVELOPMENT AGENCY (KTDA),"Black tea (CTC), green tea exports",2023,MAY,KENYA,SSA,1,Agriculture & Agribusiness,79.77,77.93,82.56,74.79,0.0845,1.676,0.52,1.451,119.45,0.558,0.823,3,1,None,8,16496,0.924,0.071,1,88.81,0.528,60.19,9819.59,1.227,1.271,22387,17932,4828,Moderate
SC0012603,NIPPON STEEL CORPORATION,Steel plates,2023,MAY,JAPAN,EAP,1,Japan,67.315,42.76,54.43,50.03,0.1833,1.583,1.227,3.658,177.35,0.626,0.39,2,1,Fairtrade,1,9731,0.886,0.0,0,95.92,0.507,71.61,21741,1.088,0.826,11368,14079,1513,Moderate
SC0012604,HP INC.,"Laptops, printers, accessories",2023,MAY,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",69.46,63.95,68.98,79.94,0.2061,1.657,0.644,1.365,57.75,0.341,0.427,2,1,BRCGS,51,10282,0.812,0.046,1,89.47,0.692,54.56,15579,0.709,0.819,40788,1,8384,High
SC0012605,BIOCON LIMITED,Pharmaceuticals and active pharma ingredients (APIs),2023,MAY,INDIA,SA,1,Pharmaceuticals & Healthcare,73.35,65.98,72.5,80.44,0.2307,1.264,0.705,2.751,127.11,0.612,0.677,2,0,FSSC 22000,26,3603,0.906,0.018,0,100.0,0.126,76.71,16968.78,0.946,1.297,46021,5630,4843,Moderate
SC0012606,GLENCORE PERU,Zinc and copper concentrates trading and exports,2023,MAY,PERU,LAC,1,"Consumer Goods, Retail & Logistics",70.44,71.53,59.29,76.07,0.4332,2.596,1.659,6.336,555.0,0.302,0.532,2,1,LEED; SA8000,9,16568,0.874,0.047,0,100.0,0.277,74.86,19214.35,1.006,0.914,31492,17784,1696,High
SC0012607,GRUPO ALFA (ALPEK SUBSIDIARY),"Synthetic fibers, chemical intermediates",2023,MAY,MEXICO,LAC,2,Chemicals & Petrochemicals,86.34,74.78,95.11,89.57,0.0975,0.764,0.934,4.285,93.85,0.605,0.062,2,1,None,31,9862,0.849,0.082,0,87.68,0.395,91.06,16772.89,1.166,0.809,42324,6281,5653,Moderate
SC0012608,COMPAGNIE DES BAUXITES DE GUIN̩E (CBG),Bauxite (export ore),2023,MAY,GUINEA,SSA,1,Metals & Mining (Primary),66.33,56.04,67.79,67.83,0.1096,2.101,0.905,2.254,32.0,0.745,0.0,3,1,ISO 9001,17,11713,0.939,0.041,0,99.18,0.373,74.06,13799.63,0.947,0.708,36113,9570,2005,Moderate
SC0012609,CEVITAL GROUP,"Food processing (sugar, edible oils), steel distribution",2023,MAY,ALGERIA,MENA-AP,2,"Consumer Goods, Retail & Logistics",70.43,77.71,69.47,62.24,0.1313,2.559,0.443,1.455,166.1,0.345,0.0,3,1,RSPO,1,11912,0.688,0.0,1,83.66,0.544,74.88,45699.1,1.704,1.383,50337,8301,4396,Moderate
SC0012610,SMALLHOLDER COTTON AND CASHEW EXPORTERS,"Raw cashew nuts, cotton lint",2023,MAY,BENIN,SSA,2,Agriculture & Agribusiness,81.54,69.02,90.39,89.21,0.099,0.75,0.153,2.368,42.48,0.758,0.646,1,1,RSPO,44,13808,0.986,0.001,0,83.49,0.128,93.31,20020.49,1.485,0.725,56705,21005,1,Moderate
SC0012611,CHIQUITA,"Bananas, tropical fruit exports",2023,MAY,COSTA RICA,LAC,1,Food & Beverage Processing,64.94,62.07,59.17,66.51,0.0005,0.995,1.169,3.811,110.7,0.557,0.428,3,1,None,35,12443,0.833,0.057,0,77.96,0.255,87.28,22418.58,0.927,0.455,31234,10198,1,Moderate
SC0012612,PETROBRAS,"Crude oil, natural gas, refined fuels",2023,MAY,BRAZIL,LAC,1,"Oil, Gas & Refining",83.4,84.99,77.23,83.86,0.6226,0.406,2.432,4.331,21.43,0.768,0.16,2,1,None,34,11562,0.516,0.032,2,81.51,0.255,74.75,8640.56,1.305,1.073,1,16091,3204,High
SC0012613,DANGOTE FERTILIZER,Urea fertilizer (large scale ammonia and urea),2023,MAY,NIGERIA,SSA,1,Fertilizers,43.96,41.58,45.03,45.66,0.0428,1.567,0.81,3.28,189.23,0.484,0.321,3,1,RSPO,27,7132,0.893,0.079,0,80.28,0.155,49.3,12220.92,0.905,1.185,20812,3232,3937,Moderate
SC0012614,ZIMPLATS,Platinum group metals (PGMs),2023,MAY,ZIMBABWE,SSA,1,Metals & Mining (Primary),50.35,50.8,52.78,45.31,0.0856,1.783,1.366,2.168,170.82,0.562,0.138,2,1,Fairtrade; RSPO; BRCGS,45,13319,0.957,0.041,1,92.05,0.469,81.67,7298.91,0.65,1.347,28477,11020,1777,Moderate
SC0012615,GRUPO NUTRESA,"Processed foods, chocolate, coffee, cold cuts",2023,MAY,COLOMBIA,LAC,1,Food & Beverage Processing,53.62,46.77,54.82,54.59,0.056,0.812,0.299,1.552,272.55,0.611,0.304,3,1,FSSC 22000,38,2576,0.969,0.033,1,86.9,0.413,71.18,11019.04,0.942,0.94,40499,14796,3063,Moderate
SC0012616,QUALCOMM,Mobile chipsets and communication processors,2023,MAY,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",53.56,48.98,66.27,47.79,0.092,1.368,1.132,2.889,175.65,0.718,0.943,3,0,FSSC 22000,31,18679,0.891,0.033,0,81.1,0.651,82.43,14457.48,1.221,0.835,15921,18998,3405,Moderate
SC0012617,AKIJ GROUP (BANGLADESH),"Cigarettes, textiles, food products",2023,MAY,BANGLADESH,SA,2,"Consumer Goods, Retail & Logistics",54.23,44.25,54.72,60.32,0.146,0.83,0.799,3.347,56.33,0.658,0.414,1,1,FSSC 22000,3,24173,0.995,0.004,0,99.76,0.443,67.76,13374.41,1.166,1.228,39253,12390,7146,Moderate
SC0012618,KAZZINC,"Zinc, lead, copper",2023,MAY,KAZAKHSTAN,ECA,1,Metals & Mining (Primary),82.99,82.08,73.45,91.51,0.0005,1.975,0.873,2.306,157.75,0.457,0.453,2,0,None,28,10,0.898,0.098,0,85.5,0.272,70.52,10079.56,1.025,0.747,15278,10233,5639,Moderate
SC0012619,SADAF PETROCHEMICAL/PERSIAN GULF PETROCHEMICAL COMPLEXES,"Ethylene, propylene, polyolefins",2023,MAY,IRAN,MENA-AP,1,Chemicals & Petrochemicals,53.6,48.33,60.02,51.65,0.6645,3.378,0.339,6.601,251.9,0.876,0.355,1,1,None,28,6360,0.871,0.042,0,85.64,0.317,66.32,13895.66,0.846,0.772,29784,1,6122,High
SC0012620,MAHINDRA AND MAHINDRA,"Tractors, commercial vehicles, automotive parts",2023,MAY,INDIA,SA,1,Automotive & Transportation,68.03,57.99,72.82,72.84,0.0682,0.932,0.792,2.19,314.48,0.712,0.691,1,1,BRCGS; Fairtrade,16,9546,0.75,0.013,2,87.33,0.227,87.97,6563.66,0.724,1.105,14451,9312,428,High
SC0012621,SUNCOR ENERGY,"Crude oil, bitumen, oil sands",2023,MAY,CANADA,NA,1,"Oil, Gas & Refining",68.94,66.27,60.57,83.81,0.7077,1.864,0.098,7.306,46.52,0.441,0.341,3,1,None,55,10,0.461,0.025,1,75.12,0.21,64.17,15964.2,1.134,1.102,57665,10902,1,High
SC0012622,BAE SYSTEMS,"Defense systems, armored vehicles",2023,MAY,UNITED KINGDOM,ECA,1,"Consumer Goods, Retail & Logistics",61.59,59.91,66.5,61.84,0.0506,2.164,0.989,2.286,179.59,0.25,0.428,3,1,None,47,16413,0.885,0.046,1,84.46,0.068,65.82,9792.89,0.827,1.02,47519,11913,4452,Moderate
SC0012623,FURUKAWA ELECTRIC CO.,Ltd.,2023,MAY,JAPAN,EAP,1,1,63.06,66.03,53.12,69.55,0.1218,2.557,1.329,3.646,260.36,0.308,0.117,2,0,None,11,5439,0.847,0.0,0,100.0,0.281,82.58,19248.15,0.591,0.691,36378,9798,3080,Moderate
SC0012624,HAIER SMART HOME,Electric vehicles,2023,MAY,CHINA,EAP,1,Automotive & Transportation,71.66,66.94,65.63,78.46,0.0553,1.818,0.523,2.872,134.26,0.582,0.699,2,1,None,8,25543,0.69,0.048,1,83.52,0.176,73.94,40191.99,1.887,1.014,15003,26925,2855,Moderate
SC0012625,NIPPON STEEL CORPORATION,Steel plates,2023,MAY,JAPAN,EAP,1,Japan,52.39,41.04,57.21,57.27,0.1148,0.554,0.711,1.853,236.31,0.555,0.199,2,1,ISO 14001,29,14130,0.92,0.0,0,76.16,0.345,93.62,19007.23,0.411,1.123,33197,10733,3963,Moderate
SC0012626,PT ANEKA TAMBANG TBK (ANTAM),"Nickel ore, nickel mining",2023,MAY,INDONESIA,EAP,1,Metals & Mining (Primary),62.64,55.64,68.8,63.99,0.582,4.589,2.026,9.926,641.33,0.756,0.306,1,1,ISO 14001,24,7031,0.983,0.039,1,78.41,0.329,61.68,28186.55,0.597,1.058,44025,18823,6240,High
SC0012627,ISRAEL AEROSPACE INDUSTRIES (IAI),"Aerospace systems, satellites, avionics components",2023,MAY,ISRAEL,MENA-AP,1,"Consumer Goods, Retail & Logistics",47.36,52.51,46.93,44.94,0.0737,0.408,1.424,1.717,121.58,0.419,0.636,1,1,None,6,17079,0.875,0.057,0,83.89,0.133,68.36,18905.61,0.901,0.651,28137,18607,7254,High
SC0012628,ADANI GROUP (ADANI WILMAR JV),"Edible oils (refined palm and soybean oil), packaged foods",2023,MAY,INDIA,SA,1,Agribusiness/Food,46.18,75.46,80.63,72.11,0.0767,1.135,0.881,3.093,351.27,0.967,0.307,1,0,None,60,7985,0.302,0.038,4,92.38,0.207,40.15,77141.58,1.144,1.268,39223,8167,2276,High
SC0012629,KUWAIT PETROLEUM CORPORATION SUBSIDIARIES,"Crude oil, refined products and petrochemicals",2023,MAY,KUWAIT,MENA-AP,1,"Oil, Gas & Refining",69.83,60.9,69.43,67.65,0.4938,3.315,1.113,5.869,276.68,0.674,0.643,1,1,None,14,12470,0.627,0.005,0,100.0,0.075,62.62,485.75,1.21,1.249,33466,13439,5172,High
SC0012630,GRUMA,Corn masa and flour products,2023,MAY,MEXICO,LAC,1,Food & Beverage Processing,86.6,87.25,88.16,83.02,0.0556,0.96,0.476,1.987,130.98,0.441,0.0,3,0,ISO 9001,35,7658,0.973,0.006,3,62.05,0.246,69.12,4456.13,1.083,0.533,26674,11583,4286,Moderate
SC0012631,BIDVEST GROUP,"Industrial supplies, food services, distribution",2023,MAY,SOUTH AFRICA,SSA,2,"Consumer Goods, Retail & Logistics",72.69,68.14,71.03,75.24,0.0856,1.06,1.643,2.027,289.74,0.724,0.573,1,1,BRCGS,33,18501,1.0,0.012,1,99.68,0.26,68.01,24873.48,1.345,0.8,44701,21336,4084,Moderate
SC0012632,SAUDI ARABIAN FERTILIZER COMPANY (SAFCO),Urea and ammonia,2023,MAY,SAUDI ARABIA,MENA-AP,1,Fertilizers,64.18,63.22,65.87,62.18,0.1879,1.576,1.009,1.766,175.29,0.813,0.324,2,0,Fairtrade,69,25998,0.902,0.064,0,82.77,0.382,66.37,11283.3,1.003,0.972,26564,13782,5717,Moderate
SC0012633,DANGOTE FERTILIZER,Urea fertilizer (large scale ammonia and urea),2023,MAY,NIGERIA,SSA,1,Fertilizers,73.49,68.61,79.12,76.44,0.061,1.288,1.072,1.932,120.17,0.582,0.458,3,1,None,9,20294,0.903,0.07,0,83.28,0.255,84.16,4933.03,1.433,1.118,16338,3001,1,Moderate
SC0012634,JIANGXI COPPER CORPORATION,Copper cathodes and copper rods,2023,MAY,CHINA,EAP,1,Metals & Mining (Primary),78.09,71.22,80.99,77.01,1.4612,5.649,2.874,9.342,365.12,0.505,0.321,2,0,ISO 9001,8,14325,0.646,0.053,1,88.69,0.45,61.21,9755.59,1.373,0.981,44369,11213,6087,High
SC0012635,KYOCERA CORPORATION,Electronic components and ceramic materials,2023,MAY,JAPAN,EAP,1,"Electronics, Semiconductors & Technology",31.25,33.62,32.72,31.53,0.0664,0.676,1.081,4.792,104.77,0.8,0.141,2,1,ISO 9001,26,13379,0.814,0.045,1,91.62,0.191,67.24,16660.67,1.0,1.044,18998,6290,5219,High
SC0012636,HEMAS HOLDINGS PLC,"Pharmaceuticals, consumer goods, agro products",2023,MAY,SRI LANKA,SA,2,Pharmaceuticals & Healthcare,46.24,55.11,75.12,61.79,0.1547,2.755,1.209,8.905,147.43,0.705,0.021,1,0,None,15,8364,0.25,0.0,5,80.41,0.483,37.81,21935.43,0.685,0.921,40632,8642,3869,High
SC0012637,COLLAHUASI,Copper concentrate,2023,MAY,CHILE,LAC,1,Metals & Mining (Primary),79.44,85.5,79.56,71.22,1.1921,1.903,1.397,9.853,616.28,0.19,0.668,2,1,None,20,7500,0.857,0.0,0,97.45,0.454,66.61,16203.81,1.001,1.448,48792,4015,3023,High
SC0012638,SEYCHELLES TUNA PROCESSORS,"Canned tuna, frozen fish",2023,MAY,SEYCHELLES,SSA,2,Food & Beverage Processing,64.22,62.83,67.65,66.7,0.1161,1.344,0.717,2.54,174.78,0.782,0.257,3,1,None,7,18523,0.914,0.034,0,84.01,0.17,72.56,21591.18,0.77,1.306,36958,6743,2761,Moderate
SC0012639,CATERPILLAR INC.,Construction machinery and engines,2023,MAY,UNITED STATES,NA,1,Automotive & Transportation,54.73,51.62,51.83,64.77,0.1817,1.814,1.444,3.449,211.57,0.557,0.344,2,1,ISO 9001,17,24854,0.917,0.06,0,81.01,0.288,62.83,3757.72,1.216,0.516,31223,9906,6472,Moderate
SC0012640,EMIRATES AIRLINE (CARGO),Air freight logistics/air cargo services,2023,MAY,UNITED ARAB EMIRATES,MENA-AP,2,"Consumer Goods, Retail & Logistics",36.47,54.12,67.67,68.61,0.1048,2.759,0.927,1.815,137.01,0.617,0.283,1,0,None,25,5817,0.584,0.044,3,89.29,0.28,43.17,31699.21,0.844,1.186,51795,6099,1886,High
SC0012641,GERDAU S.A.,"Long steel, rebar, structural steel",2023,MAY,BRAZIL,LAC,1,Steel & Metallurgical,74.97,71.22,80.65,76.39,1.1937,5.183,3.055,8.66,140.3,0.457,0.278,2,0,ISO 9001,10,12891,0.86,0.0,0,100.0,0.32,84.68,25684.98,0.743,1.309,7059,14313,1,High
SC0012642,INTEL ISRAEL,Semiconductor RandD and wafers (Intel fabs),2023,MAY,ISRAEL,MENA-AP,1,"Electronics, Semiconductors & Technology",75.41,73.11,71.24,80.04,0.1173,0.87,1.069,3.906,184.8,0.683,0.219,2,1,None,42,8844,1.0,0.072,0,88.77,0.133,61.82,14659.48,0.874,0.83,8462,9036,3359,Moderate
