Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
USA,North America,2,Agriculture,48.26041527858485,53.59721407414324,44.695842439586855,51.495026181039194,0.8212,326.09,0.78,0.37,1,1,15,12719,0.9536689076504641,0.036,66.28850677017095,0.87,81.75630623055756,0.72,69.86,1,10980,Moderate
USA,North America,2,Agriculture,60.10282519610711,53.836375876761515,68.08194913061098,44.39343406021586,0.7807,125.74,0.5,0.41,2,0,19,27918,0.8454113863759757,0.044,73.60989674109071,0.92,76.72247141901897,0.72,79.77,2,8337,Moderate
Japan,Asia-Pacific,3,Agriculture,71.00665519207332,50.524760105493144,59.720636687602216,62.21801946323194,0.9618,293.28,0.57,0.17,1,0,41,10464,0.8888240430683538,0.02,70.22571505170082,0.94,75.11587535229643,0.7,72.29,2,1350,Moderate
Brazil,South America,2,Agriculture,65.00661261826521,82.4560167140088,66.68780949996831,81.90766361047982,0.3883,1354.56,0.43,0.71,2,0,40,35501,0.9233620223763485,0.03,79.1444571761976,0.76,78.11847506640312,0.78,72.62,1,1520,Low
Malaysia,Asia-Pacific,1,Agriculture,75.68795705927407,86.04342847298943,74.84564908969793,75.38652128198899,0.6766,1328.99,0.63,0.61,1,0,14,13145,0.9270672821964815,0.033,48.2961602193183,0.84,67.7378413414586,0.8,76.4,0,10073,Low
China,Asia-Pacific,2,Agriculture,68.79258151304306,58.21636174835935,62.49226231758645,80.01599196955434,0.9105,307.04,0.59,0.45,1,1,44,13296,0.8736976515244171,0.034,67.31770090828802,0.83,78.47430715376903,0.78,81.51,2,2207,Moderate
USA,South America,2,Agriculture,48.04037486605516,32.98501558431511,55.94873660279444,43.20442242963311,0.8452,56.09,0.42,0.6,1,0,43,28665,0.9230942217889186,0.025,66.5773553385654,0.83,75.6831261592447,0.14,76.0,1,10133,Moderate
China,Asia-Pacific,1,Agriculture,54.34723516784042,23.320375879093188,49.96554398409289,52.99241505579583,0.8913,626.82,0.8,0.39,2,0,14,8363,0.9421508721716635,0.041,70.82426884526087,0.48,86.69575659815649,0.73,70.65,1,11999,Moderate
USA,Asia-Pacific,1,Agriculture,64.33498974397794,57.61038077848487,64.69947865582812,69.40227933523586,0.8208,1395.37,0.57,0.46,2,0,44,39608,0.8304960390858841,0.021,73.45917705557258,1.23,61.842956472217665,0.78,80.82,1,717,Moderate
Brazil,Asia-Pacific,1,Agriculture,68.9465538533125,86.51206272457013,73.29207542717036,77.59808434319518,0.6579,1367.43,0.61,0.47,0,1,10,49514,0.8598699048868923,0.031,81.7017304402836,1.28,74.62621120792117,0.66,72.22,0,9810,Low
Japan,Asia-Pacific,3,Agriculture,59.187635778090254,44.59633761796187,74.20672046273592,61.014870822327126,0.932,118.25,0.69,0.44,2,0,47,3044,0.8672084913043571,0.02,75.65642625985801,0.65,59.64000225144791,0.56,78.14,1,10797,Moderate
China,Asia-Pacific,1,Agriculture,77.61142116603199,88.361917769752,78.13159595545969,93.48954153130246,0.0994,446.32,0.6,0.41,3,1,42,6043,0.8653922475747292,0.037,66.0988597811945,0.86,60.005837243264985,0.76,85.2,1,10003,Low
USA,North America,1,Agriculture,59.15149833245736,58.729942904592875,69.29210296920013,45.86109939221861,0.7856,1174.39,0.54,0.58,2,0,41,45777,0.85569739016737,0.034,82.42659397593168,0.98,70.67818630842025,0.69,75.95,2,9944,Moderate
China,Asia-Pacific,2,Agriculture,66.53928490322015,54.08622121911628,70.85292193446536,77.92050693266388,0.9326,473.63,0.62,0.24,1,1,20,44031,0.8896741997412135,0.039,44.50597548380757,1.05,82.45943072092552,0.82,74.38,2,8995,Moderate
Malaysia,Asia-Pacific,2,Agriculture,56.10187255145954,55.66059742739765,61.48225220535668,42.943164122300225,0.9257,1437.15,0.5,0.5,2,0,44,25487,0.8391498037392712,0.025,72.22188223367137,0.71,49.891189928455596,0.65,76.19,1,10757,Moderate
Malaysia,Asia-Pacific,2,Agriculture,53.97616738616872,58.2813742887919,61.85372148510941,52.81597381817265,0.9317,1481.33,0.59,0.53,2,0,40,33173,0.8420741315387337,0.031,70.57332441004968,1.12,61.39991254305031,0.7,80.5,1,10649,Moderate
India,Asia-Pacific,2,Agriculture,62.76123957872425,60.017132594858865,61.46252773626746,62.39103937122497,0.8313,180.28,0.79,0.48,2,1,24,44046,0.8638702527358184,0.025,64.53024032810275,1.02,80.97421250751793,0.66,86.21,1,9577,Moderate
India,Asia-Pacific,2,Agriculture,50.487067303616264,51.89930709745123,58.4608003807352,40.19685088057533,0.7636,257.92,0.86,0.49,2,0,10,14297,0.913058421339523,0.029,54.569646904821404,0.83,74.6815332745148,0.63,74.16,1,8982,Moderate
China,Asia-Pacific,2,Agriculture,48.604743526576065,52.26648677304751,46.48362035500876,64.88499907390405,0.4149,274.36,0.53,0.08,1,0,40,7110,0.8484332404989728,0.04,86.85464520339309,1.24,77.35907789141947,0.7,66.94,2,8780,Moderate
Malaysia,Asia-Pacific,2,Agriculture,58.772550668390814,53.46976236626597,66.58416022420539,53.856315799506866,0.8378,507.72,0.59,0.61,2,0,33,44365,0.9007450905852709,0.042,90.4294418143129,0.74,75.67688674173907,0.9,76.17,1,10164,Moderate
Indonesia,Asia-Pacific,2,Agriculture,48.17866112915014,46.23988461685552,51.02364489989672,51.29550196677541,0.4122,475.13,0.59,0.59,1,0,45,6547,0.8722747918584314,0.022,44.03838253768774,0.87,92.89876774138872,0.84,65.39,1,8923,Moderate
Indonesia,Asia-Pacific,2,Agriculture,53.37987783467503,40.6320925634423,45.34813953627417,46.2547343682567,0.6308,1430.38,0.59,0.55,2,0,15,12496,0.9090317467709704,0.031,69.34222771624117,0.61,57.397386898457356,0.79,68.58,1,369,Moderate
Japan,Asia-Pacific,2,Agriculture,57.75443794808129,50.11160031368496,67.05882758830964,48.25974824092882,0.8949,167.33,0.75,0.56,2,0,6,1532,0.8456680147982006,0.053,67.77027630682296,0.75,80.85560127274535,0.48,78.92,0,11586,Moderate
Malaysia,Asia-Pacific,2,Agriculture,64.56826833913817,61.07895346231823,69.10664116778435,65.65622114962362,0.9364,1099.89,0.8,0.41,0,0,12,36994,0.9005205535294593,0.03,68.14554217567905,0.86,67.0408912902413,0.76,75.8,1,10596,Low
USA,Asia-Pacific,3,Agriculture,73.97878714332312,80.70803441484237,77.44533737222683,82.02049739823362,0.8474,430.85,0.58,0.58,3,0,40,35181,0.9430559247846622,0.045,72.23041075954279,0.76,84.48997183553051,0.81,77.68,1,11062,Low
Japan,Asia-Pacific,2,Agriculture,54.62297206112986,58.269581941606425,55.95096506546757,61.00410323339163,0.8721,201.82,0.39,0.54,1,1,46,13475,0.9058169563826056,0.033,81.52673226173455,0.76,87.78901294743608,0.75,71.65,1,9487,Moderate
Japan,Asia-Pacific,2,Agriculture,61.14742444601124,52.824959444857754,66.70804363811497,76.9240667972147,0.7249,1476.83,0.53,0.34,3,1,11,45545,0.8689948127630308,0.042,71.66692995756895,0.25,75.18256720114249,0.82,79.17,1,3436,Moderate
USA,Asia-Pacific,1,Agriculture,44.29142597759375,24.697098789274587,56.06522494065278,49.39075167973929,0.0622,220.91,0.58,0.39,2,0,40,34425,0.9621489137618947,0.038,70.87361459197169,0.88,83.35073932708818,0.89,73.06,1,8979,Moderate
India,Asia-Pacific,3,Agriculture,57.63512594579111,33.680027789167625,55.067181116888584,56.01477622093901,0.8142,441.95,0.74,0.55,2,0,39,47398,0.861429545914366,0.03,69.8969230129587,0.94,83.74595858895984,0.63,79.41,0,8734,Moderate
USA,Asia-Pacific,2,Agriculture,60.47891462821851,62.204558472573744,63.50969586087982,52.0288550593186,0.9296,765.32,0.45,0.59,1,1,43,12065,0.9138075608502633,0.031,76.14957327105657,0.78,86.53615826006958,0.73,75.2,1,8638,Moderate
China,Asia-Pacific,1,Agriculture,61.744306383138394,53.698481154769624,60.41165763669829,56.721170484311884,0.8275,397.02,0.62,0.49,1,1,16,18611,0.9022150127441778,0.035,75.31453291000028,1.03,73.23246633098563,0.74,79.85,2,10151,Moderate
China,Asia-Pacific,1,Agriculture,71.65518713290444,59.373662408512565,82.77800431047362,73.43928604306775,0.265,546.28,0.6,0.5,1,0,49,12845,0.9046813143831832,0.02,59.22235368503859,1.37,74.21971271141791,0.76,72.45,2,11050,Moderate
Brazil,South America,2,Agriculture,60.49584354712582,61.61186358361178,61.908348776528555,68.00237959235142,0.8003,128.09,0.64,0.25,2,1,45,35428,0.8686954065385913,0.042,83.53053252101014,0.62,80.03981348517789,0.73,76.76,1,11624,Moderate
India,Asia-Pacific,2,Agriculture,56.03417056843745,49.49771103668049,54.61091528679517,47.99380698150254,0.9515,139.16,0.83,0.55,2,0,24,37155,0.8611466478706904,0.024,70.9892859299596,0.79,51.54034148829342,0.78,78.44,1,9662,Moderate
Brazil,South America,2,Agriculture,63.85492702467439,51.28506035374633,65.08565051385996,62.224906898814794,0.9693,69.76,0.57,0.55,2,0,40,29582,0.8969590032649709,0.047,72.3118363131431,0.7,62.85696974429586,0.69,83.29,1,7954,Moderate
China,Asia-Pacific,3,Agriculture,72.18611397434884,86.45544403275436,86.90965052724313,88.7437613752638,0.9921,316.59,0.43,0.44,3,0,42,11443,0.8971706913031184,0.034,72.93837334528727,0.8,84.45481763221959,0.71,85.27,1,8846,Low
USA,North America,1,Agriculture,51.30356876814853,62.777840710077434,53.80352434106227,43.953804223172185,0.175,144.05,0.6,0.29,1,0,42,29312,0.9455103485115016,0.024,88.0457100848629,1.03,73.74382961453037,0.75,71.64,2,1414,Moderate
Malaysia,Asia-Pacific,3,Agriculture,76.55035377812206,78.79461048989093,87.87620999883508,81.89879896101331,0.8982,526.84,0.47,0.57,3,0,46,3277,0.9165218586073384,0.035,71.65000833314832,0.9,56.16234110324935,0.12,59.44,0,9907,Low
Japan,Asia-Pacific,3,Agriculture,66.82316293985117,60.635089644985534,75.57914592276906,64.9484938493832,0.9391,1155.16,0.75,0.56,3,0,44,7655,0.8420813719706198,0.02,70.95337542618283,0.6,55.88334388778835,0.69,79.37,1,10582,Low
India,Asia-Pacific,2,Agriculture,46.07374827003998,32.237637476707086,43.46355886644311,50.74599418836276,0.7506,312.07,0.76,0.54,1,0,39,14961,0.8697032250613793,0.044,84.94760874964408,0.84,78.09561683904693,0.62,72.28,1,507,Moderate
Malaysia,Asia-Pacific,2,Agriculture,48.687639641147335,55.645472361922735,51.6604073609457,41.398619705893566,0.8602,1493.61,0.76,0.46,2,1,11,47225,0.8341552204355037,0.029,73.67506673493351,0.53,53.82758848826167,0.72,84.98,1,9040,Moderate
Japan,Asia-Pacific,3,Agriculture,67.8685869404042,91.32281552648413,75.36783575070721,71.08177544325744,0.8013,1212.61,0.53,0.57,0,0,42,10047,0.924382844556273,0.037,74.7336773264987,0.71,81.09333707576378,0.74,81.87,1,8789,Low
Brazil,South America,2,Agriculture,55.16500865846968,44.178738748508486,56.251676211762856,53.987797006542536,0.0714,163.0,0.61,0.59,2,0,40,28012,0.8410995860647047,0.03,82.53680030248594,1.14,83.74050231461858,0.71,79.28,1,1722,Moderate
USA,North America,1,Agriculture,51.857291678911245,28.84582253073201,48.37695698957945,31.512608025659603,0.203,489.8,0.53,0.28,1,0,43,17800,0.942621212702679,0.019,77.83243179816019,1.08,75.57857994191333,0.69,79.02,1,5061,Moderate
USA,North America,3,Agriculture,75.63561216712749,71.57724337308942,82.90177076117212,77.27019396650961,0.8999,847.02,0.46,0.64,3,1,45,14942,0.9497397527062333,0.035,99.00618408359057,0.78,84.3774664438977,0.67,74.03,1,8286,Low
USA,North America,2,Agriculture,51.707209893318726,47.17742046376152,56.36575154705395,38.850605046808475,0.9214,247.64,0.61,0.47,1,0,40,12462,0.9474457813619288,0.036,75.82876140462969,0.93,78.46356106783104,0.52,74.92,2,1058,Moderate
Malaysia,Asia-Pacific,2,Agriculture,60.15315922278937,59.83719207141011,61.57007189428855,62.07344357515291,0.7835,1378.94,0.43,0.5,2,0,8,46279,0.8563215335490622,0.027,73.91319616778752,1.19,64.8921504851279,0.65,70.18,0,11304,Moderate
China,Asia-Pacific,2,Agriculture,65.22299143831785,80.76034195798135,69.16431679751092,75.20115301855886,0.7316,355.05,0.6,0.41,0,1,12,11933,0.8979360850174252,0.033,73.38966990237128,0.52,73.74915180582552,0.82,85.34,1,1901,Low
Japan,Asia-Pacific,3,Agriculture,68.74755670285178,61.039298743040845,64.08679790325948,62.65877604538727,0.9325,360.41,0.55,0.53,3,0,38,46715,0.8741355183575924,0.026,68.63372781038804,1.23,78.61704348659967,0.74,75.22,1,509,Moderate
USA,North America,2,Agriculture,66.25841856790527,58.59740932061418,69.81260323498617,74.85371587895052,0.8302,153.29,0.59,0.18,2,1,37,41925,0.8465123372599332,0.038,83.61966640718833,1.11,86.53846303830456,0.76,79.4,1,10250,Moderate
China,Asia-Pacific,2,Agriculture,63.859532871406074,63.922450824846955,61.47481627901534,69.17503618768183,0.4749,174.1,0.58,0.16,1,1,47,13712,0.8781984447111947,0.029,74.92446233461578,1.4,79.4028533689315,0.81,82.42,2,8702,Moderate
USA,North America,2,Agriculture,54.48654513805505,46.883064898741274,50.03240316357156,49.45787453810856,0.389,384.62,0.59,0.11,1,0,9,10817,0.9215037670567022,0.015,80.80434613380865,1.42,74.49991953003449,0.65,73.24,1,11116,Moderate
Malaysia,Asia-Pacific,1,Agriculture,59.546675603038466,54.85968709280979,77.39220378331167,58.50464301361632,0.9189,1079.26,0.62,0.5,2,0,50,502,0.9413028932741443,0.033,72.38644959134407,0.61,59.46305956572028,0.68,84.65,1,10730,Moderate
USA,Asia-Pacific,2,Agriculture,55.99901350074103,39.98837187212317,42.53726963448125,58.53153742354645,0.7284,249.1,0.5,0.53,2,0,39,9140,0.8833633576625085,0.024,78.67402026465886,0.99,81.02338793002039,0.72,74.78,1,10328,Moderate
USA,North America,1,Agriculture,58.63577955806029,58.130062660584485,66.22299510257274,55.593089700552966,0.0333,232.76,0.58,0.41,1,0,44,32646,0.8863636276037132,0.036,73.59981908826312,1.43,75.92697895275526,0.71,74.57,2,1734,Moderate
Malaysia,Asia-Pacific,2,Agriculture,50.59792297772907,52.48417471118587,51.561200390216015,52.724304218982375,0.8298,1309.0,0.6,0.58,2,0,37,43999,0.9225989189175382,0.019,69.23871909328923,0.33,79.41615665354443,0.7,75.37,1,10250,Moderate
China,Asia-Pacific,2,Agriculture,67.45646390142416,80.85593565444076,73.90880115878853,61.926447766489396,0.7135,806.97,0.61,0.27,2,0,11,3496,0.9104718290846276,0.022,72.00855316304126,0.4,74.15259749272663,0.78,81.99,1,7525,Low
India,Asia-Pacific,3,Agriculture,78.95867390372865,89.02526866774286,82.6898673930823,90.29613598274247,0.7181,174.82,0.59,0.47,3,0,38,12251,0.8637987049445129,0.03,67.44472002601246,0.86,70.69260620146933,0.67,81.2,1,10513,Low
China,Asia-Pacific,1,Agriculture,80.65490936853706,90.11068035183621,69.4016566050649,85.95979172008157,0.6597,485.78,0.66,0.24,0,1,12,12472,0.8660737063484863,0.007,42.54782283030631,0.9,58.845372973269086,0.75,81.67,1,8960,Low
China,Asia-Pacific,2,Agriculture,69.79674064846536,64.53594657863273,75.9551977383296,60.251661141327624,0.6613,1389.79,0.62,0.27,2,0,12,6191,0.9285034700389673,0.024,70.63592192811046,0.61,79.7364241034931,0.76,80.99,2,11602,Moderate
India,Asia-Pacific,2,Agriculture,67.68632874337943,60.9124058766372,80.0110283808469,59.6589058111176,0.7896,156.11,0.55,0.6,2,0,8,28641,0.8338712243497562,0.03,71.93525490446197,0.83,82.80045263639667,0.7,80.83,1,8572,Low
China,Asia-Pacific,1,Agriculture,69.47283797721474,89.44978934058057,67.83910710247602,84.11104211159115,0.9266,357.31,0.84,0.38,0,1,14,46027,0.8958340635675015,0.035,67.82393882370908,1.1,99.32899753535455,0.78,85.12,1,9784,Low
Japan,Asia-Pacific,2,Agriculture,46.11468549010773,33.64264289044515,49.66618868013509,39.97254178887516,0.8647,348.71,0.38,0.51,1,0,14,15655,0.8335108050660314,0.035,69.74646003344992,0.88,74.08946301205121,0.7,87.17,1,8531,Moderate
Malaysia,Asia-Pacific,2,Agriculture,44.891098042327656,38.06717732343737,49.13117932749872,45.08606708234949,0.946,174.41,0.76,0.54,2,0,45,26014,0.8616417541554134,0.025,66.60556910294925,0.8,59.03883391030627,0.75,69.88,1,9673,Moderate
China,Asia-Pacific,1,Agriculture,59.842105619045654,57.84672443993049,48.337167003312736,64.46786402627868,0.82,219.97,0.61,0.15,1,1,45,16346,0.9148212488997841,0.012,77.33472088975786,0.92,90.50517382257313,0.73,76.32,2,9846,Moderate
Japan,Asia-Pacific,2,Agriculture,61.42065381029818,51.17349082736363,60.61919283732368,54.33174550542983,0.8894,1330.08,0.74,0.33,2,0,13,16032,0.8586745001525764,0.036,70.09746975670939,0.71,77.99326872466786,0.68,87.28,1,10432,Moderate
Malaysia,Asia-Pacific,2,Agriculture,53.32037669931157,36.3854391700058,54.10658975137808,50.19166238751317,0.9994,903.34,0.62,0.54,2,0,40,5069,0.9063368525770681,0.031,69.54021886943022,0.5,60.47733339713628,0.64,70.83,1,10050,Moderate
Malaysia,Asia-Pacific,2,Agriculture,52.697116577924064,44.915771981107476,59.067331945526746,55.34746702257502,0.7338,476.06,0.48,0.62,2,0,42,39858,0.8525929965833139,0.051,50.33678988464189,0.92,60.48326259118875,0.88,75.29,0,11493,Moderate
Malaysia,Asia-Pacific,3,Agriculture,69.2002322927685,83.21825801496517,70.68087784065568,81.85238573620948,0.8132,580.96,0.57,0.61,1,1,40,35800,0.9127108217226316,0.022,46.933543601581455,0.69,86.54194075975123,0.74,75.84,0,9346,Low
Japan,Asia-Pacific,2,Agriculture,63.15609313775253,64.15420453110688,70.74923225674321,69.22478336665809,0.7781,1042.43,0.58,0.53,2,0,8,11581,0.9259764962529775,0.024,69.17341810965345,0.51,73.31530715569738,0.61,83.22,1,1391,Moderate
USA,North America,1,Agriculture,57.96408044458545,54.28257666895884,65.63575947395044,55.44763602738325,0.6823,1039.22,0.63,0.32,2,1,47,49982,0.8797566623492943,0.033,69.47197401174452,1.32,64.02798223023056,0.74,77.67,1,7696,Moderate
Malaysia,Asia-Pacific,2,Agriculture,50.70079019172298,46.4768850894264,55.52676760746385,48.86194530481647,0.8966,101.62,0.45,0.54,2,0,43,36236,0.8280276959680907,0.026,71.5874859810028,0.85,48.82744640795437,0.6,82.63,0,10579,Moderate
Japan,Asia-Pacific,2,Agriculture,62.250852701071096,57.5159281502549,76.64094612203583,63.35566911901063,0.973,1187.63,0.63,0.54,1,0,39,6859,0.8301040937718727,0.036,63.585357711972115,0.63,84.14770368770617,0.73,73.44,1,11649,Moderate
China,Asia-Pacific,2,Agriculture,56.04875214627373,32.959385354941745,50.79721959255909,54.74765374858143,0.4825,343.43,0.58,0.57,3,1,36,8378,0.923867303313403,0.036,89.60528813365659,0.78,86.98624430779199,0.72,76.98,0,8227,Moderate
China,Asia-Pacific,2,Agriculture,54.089461916211214,42.3997757475946,49.72171342357963,61.89986979072707,0.9261,410.88,0.57,0.55,3,0,40,9562,0.920301994059246,0.047,80.7932984410863,0.65,76.86130493196603,0.61,71.86,1,1115,Moderate
Malaysia,Asia-Pacific,3,Agriculture,66.58977104593892,82.28487887392248,81.89759497624593,72.54405363342757,0.918,970.49,0.64,0.41,0,0,13,4686,0.9021378169055818,0.039,75.65248798434627,0.55,62.26021178900411,0.85,76.84,0,8876,Low
China,Asia-Pacific,1,Agriculture,65.03322438034554,59.41775646683656,69.60779862246771,62.44168472917091,0.8348,1148.73,0.59,0.41,2,0,47,31124,0.8361226966415851,0.023,70.45148382362477,0.68,83.64704115258886,0.68,74.35,1,9580,Moderate
China,Asia-Pacific,2,Agriculture,60.0078792057265,46.77045501890745,52.158024568308974,56.445239397580146,0.8792,310.98,0.41,0.2,1,0,42,11780,0.9291203185923539,0.025,79.67096011719387,0.85,77.88558053741497,0.69,82.06,1,9395,Moderate
Malaysia,Asia-Pacific,1,Agriculture,77.70488922824806,80.62408212011628,70.20388150879394,74.86276738673014,0.198,1445.53,0.38,0.47,0,1,48,43995,0.8982581647141288,0.033,59.47346374659808,0.72,82.59448725462909,0.77,79.47,0,11148,Low
Malaysia,Asia-Pacific,2,Agriculture,56.18495473489595,33.85802413357662,52.216037211018225,46.42078337257849,0.8849,134.65,0.78,0.5,2,0,14,29333,0.8427610420785403,0.03,68.69785386738961,0.82,77.4761482891933,0.83,80.35,1,8633,Moderate
Japan,Asia-Pacific,2,Agriculture,56.67907759350207,42.275470428972085,56.293403371743004,55.4217129710024,0.8033,369.21,0.55,0.72,3,0,42,16453,0.9285102984636565,0.015,79.05141407936337,0.77,86.48778592913796,0.74,77.43,0,11212,Moderate
Japan,Asia-Pacific,2,Agriculture,52.69339228274279,47.36245300271406,59.95948378792223,56.760075693045266,0.9129,440.22,0.58,0.47,3,0,43,11815,0.9003838033416326,0.039,68.97257425838204,0.4,72.35608224470917,0.65,63.01,1,11126,Moderate
China,Asia-Pacific,2,Agriculture,54.7567493074867,52.150830979352314,62.69921901275009,56.542263112765056,0.8862,1245.25,0.64,0.52,2,0,39,41996,0.9409430222775387,0.024,75.17839787486311,0.68,81.45172122427141,0.7,72.59,2,11025,Moderate
China,Asia-Pacific,2,Agriculture,66.75719338005514,60.02976886011797,72.22147184307408,72.36586962381558,0.8271,446.39,0.61,0.53,1,1,42,11758,0.9003681194771336,0.009,82.25646237956443,0.87,87.38808655875981,0.82,70.97,2,6673,Moderate
China,Asia-Pacific,3,Agriculture,73.75492923477056,75.49421719215567,84.4714535397918,74.21257711238303,0.7873,273.25,0.46,0.42,0,0,43,12491,0.9217419483761089,0.037,68.9280537808067,0.89,74.392210339179,0.6,84.65,1,8848,Low
USA,Asia-Pacific,2,Agriculture,73.99543634320912,72.09806634492898,62.972448357706334,70.31894836383404,0.8475,358.39,0.56,0.57,1,1,39,46400,0.8781242425453402,0.021,79.08067631593433,1.18,78.09490436493732,0.75,81.5,2,11023,Moderate
China,Asia-Pacific,3,Agriculture,63.93642214699262,92.32043652364777,89.4315738012082,77.58033044960237,0.9337,236.16,0.49,0.27,1,1,40,8305,0.9248864969534354,0.036,46.37993905197346,1.03,68.87269726826727,0.72,80.66,1,9737,Low
China,Asia-Pacific,2,Agriculture,64.23224156349053,62.39014981215377,75.68988389729971,70.81839361501589,0.8703,506.78,0.63,0.43,1,1,46,14577,0.9171571448769048,0.034,74.48285739220208,0.95,92.9240190705014,0.82,77.82,1,9466,Moderate
India,Asia-Pacific,3,Agriculture,69.57503348781972,80.69553190850985,79.48836198002117,74.81060358196693,0.7282,393.55,0.47,0.55,0,0,18,34078,0.9637746427336576,0.028,73.76788595694148,0.92,82.27665946107685,0.74,64.3,0,8903,Low
China,Asia-Pacific,2,Agriculture,59.09130197646896,68.26218027501741,65.86310444961754,42.552422144863534,0.8358,50.19,0.6,0.54,2,0,18,39298,0.9143947420400913,0.03,71.21444990782445,0.71,78.84348567796819,0.76,72.12,1,9860,Moderate
USA,South America,2,Agriculture,71.64320157369121,65.86354974368824,78.48565611960544,87.48889368075814,0.0577,492.68,0.43,0.62,3,0,39,30645,0.8502371242503266,0.039,70.27699934216284,1.3,76.71498566196773,0.76,69.29,1,9118,Low
Japan,Asia-Pacific,2,Agriculture,61.09047239496591,46.453870093606874,64.60442699517188,60.5383238578051,0.6855,1389.49,0.71,0.37,0,0,14,13325,0.8874751579938465,0.039,72.11648074796689,0.91,75.42892879242667,0.67,81.03,2,11313,Moderate
USA,North America,1,Agriculture,60.60189324943682,57.699050375818224,65.74411971323292,57.45477004482389,0.5704,190.38,0.6,0.35,2,0,46,31157,0.8311051609972766,0.032,88.01296405196103,1.34,77.49589227719991,0.78,72.19,1,940,Moderate
USA,North America,1,Agriculture,51.587569492377554,23.45954720567792,53.16849578251627,43.63419735675448,0.3825,423.93,0.65,0.22,1,1,40,9195,0.8819913657373467,0.023,76.69475059542,1.31,87.15342277631841,0.57,71.45,1,10337,Moderate
USA,North America,1,Agriculture,59.20657338435203,51.04839108871958,54.951873495223815,54.387080264594786,0.9152,140.4,0.63,0.51,2,0,41,36991,0.8899855940833986,0.037,70.13693544473949,0.98,74.92437151202337,0.63,79.16,1,1200,Moderate
Japan,Asia-Pacific,2,Agriculture,50.221931638910505,40.07835584185353,47.33505225386358,50.241814178152524,0.9012,461.93,0.74,0.49,2,0,47,9459,0.9261904261208158,0.018,69.25852351727826,0.53,49.56704577314459,0.83,73.38,1,10480,Moderate
USA,North America,2,Agriculture,62.15345411181981,57.254532355724145,70.08505458373789,53.099945404610374,0.1323,110.77,0.57,0.65,3,0,42,19200,0.9035884514784399,0.026,76.79057877190371,0.78,77.16709071989517,0.14,77.0,1,11276,Moderate
Japan,Asia-Pacific,2,Agriculture,60.668923840791614,52.87188174547195,66.46969521365985,52.84341685616407,0.878,66.04,0.42,0.45,0,0,41,13107,0.8573862249322723,0.02,77.57971083932165,0.88,83.09005442423783,0.75,84.55,2,9128,Moderate
Malaysia,Asia-Pacific,3,Agriculture,68.28352818929423,75.18208237056606,79.31322465604653,77.97717264593562,0.7554,1402.48,0.47,0.49,0,0,42,31099,0.8901870665813283,0.042,72.60068558525856,0.87,57.765630616457976,0.54,80.5,0,8654,Low
Japan,Asia-Pacific,3,Agriculture,69.6661492347403,84.37069769989338,74.15356739757623,66.76352769318183,0.8605,165.03,0.45,0.54,0,1,40,44572,0.8676624806049202,0.032,76.96033740306812,0.93,80.98716086348621,0.65,83.03,1,10133,Low
China,Asia-Pacific,1,Agriculture,48.75539354761886,18.267951667084134,48.48000044868085,34.00824123269982,0.0639,520.24,0.6,0.64,3,1,38,42504,0.8998346003584856,0.045,74.69879026956927,0.84,74.71893510279826,0.84,76.88,0,11346,Moderate
China,Asia-Pacific,1,Agriculture,65.33371212932276,75.32475596757122,75.01677360714494,74.09329355624752,0.1849,569.12,0.63,0.56,2,1,45,15177,0.9336870416269408,0.027,71.78245224569248,0.9,83.1693115314057,0.73,77.87,1,9035,Low
Malaysia,Asia-Pacific,3,Agriculture,72.88501337746601,76.14590880390361,74.61494612139208,84.88959038303521,0.7088,314.88,0.42,0.57,0,0,40,31193,0.8199231690603114,0.035,72.77408414043197,0.95,65.55267402470051,0.63,82.19,0,1402,Low
India,Asia-Pacific,3,Agriculture,65.83640911922083,59.22644027825023,77.59135356835408,65.56527572036288,0.9809,1499.5,0.62,0.56,3,0,41,502,0.8803062215876652,0.03,72.89912655137402,0.54,58.63618635804945,0.87,73.28,1,8719,Low
USA,North America,1,Agriculture,86.18820692445833,76.31066180442542,91.82953499987171,89.51687250431692,0.4476,401.43,0.58,0.18,1,1,40,16141,0.9013483531707482,0.033,77.99912052526182,0.92,80.2489086853007,0.73,73.79,1,10104,Low
USA,North America,2,Agriculture,54.12673815326445,45.2907835220026,55.22778456017423,50.81810883695908,0.8045,92.31,0.48,0.41,2,1,40,30365,0.8973713081337661,0.028,79.64757689303171,1.26,86.50491752023628,0.69,71.03,1,9055,Moderate
USA,North America,2,Agriculture,51.5928489630281,17.29354314947704,48.222972412213686,36.01537658762872,0.7635,256.79,0.57,0.59,1,0,44,13550,0.9310410051498409,0.035,84.94593613158497,0.82,68.25358685247319,0.74,77.13,1,10267,Moderate
